customer_id,age_group,customer_segment,spending_score,loyalty_tier,avg_order_value,purchase_frequency_30d,discount_affinity,city,state,delivery_zone,dark_store_id,date,day_of_week,is_weekend,hour,time_of_day,temperature_c,rainfall_mm,humidity_pct,weather_condition,festival,festival_flag,local_event_flag,product_id,product_name,brand,category,base_product,pack_size,mrp,unit_cost,unit_price,shelf_life_days,product_rating,review_count,negative_review_rate,product_popularity_score,trend_signal,trend_category,product_views_7d,product_views_30d,add_to_cart_count_7d,purchase_count_7d,previous_purchase_count,repeat_purchase_flag,days_since_last_purchase,sales_1d,sales_7d,sales_30d,historical_demand_30d,demand_trend_pct,demand_status,current_stock,minimum_stock,maximum_stock,stock_turnover_days,days_to_expiry,expiry_risk,stockout_flag,stockout_risk_pct,competitor_1_price,competitor_2_price,competitor_price_gap_pct,competitor_discount_pct,current_discount_pct,promotion_type,promotion_eligible,discount_cost,gross_margin_before_promo,expected_units_without_promo,expected_units_with_promo,expected_revenue_without_promo,expected_revenue_with_promo,expected_profit_without_promo,expected_profit_with_promo,profit_impact_pct,expected_inventory_reduction,clearance_priority_score,recommended_action,scenario
C04532,25-34,Regular,59.4,Platinum,692.54,4,0.252,Indore,Madhya Pradesh,IND-Z2,IND-DS11,2026-05-10,Sunday,True,5,Night,21.6,10.4,72.9,Rain,,0,0,P0154,Diapers Small,PremiumSelect,Baby Care,Diapers,Small,35,23.25,34.84,60,3.92,10,0.296,48.73,Normal,,25,116,7,1,1,1,48,0,1,8,1.91,-33.77,Declining,14,3,18,6.97,11,Low,0,0.0,36.47,38.89,-4.47,0,0,BOGO,1,0.0,11.59,0,0,0.0,0.0,0.0,0.0,-100.0,0,50.72,NO PROMOTION,Normal
C13980,25-34,Deal_Seeker,61.4,,692.66,4,0.431,Coimbatore,Tamil Nadu,COI-Z4,COI-DS8,2026-06-28,Sunday,True,1,Night,27.9,0.0,56.5,Clear/Cloudy,Diwali,1,0,P0104,Spices Medium,FreshChoice,Staples,Spices,Medium,25,14.31,22.45,90,3.81,6,0.154,54.92,Normal,,34,130,4,2,0,0,101,3,22,86,3.56,9.31,Stable,20,4,43,2.73,1,Low,1,22.11,19.91,22.11,12.76,15,0,% Off,1,0.0,8.14,3,3,67.35,67.35,24.42,24.42,-3.93,3,6.04,CLEARANCE,Near_Expiry
C07993,18-24,Regular,60.4,Platinum,710.63,4,0.501,Mumbai,Maharashtra,MUM-Z3,MUM-DS7,2026-04-14,Tuesday,False,22,Late Evening,23.8,0.0,54.6,Clear/Cloudy,Dussehra,1,0,P0087,Rice Large,FreshChoice,Staples,Rice,Large,160,94.56,154.54,1,2.91,68,0.486,48.18,Normal,,31,100,4,2,3,1,43,2,13,70,4.15,-19.57,Stable,15,4,21,3.53,1,Critical,0,9.6,140.99,165.87,9.61,25,0,% Off,1,0.0,59.98,2,2,309.08,309.08,119.96,119.96,-0.83,2,54.78,CLEARANCE,Festival_Surge
C05833,25-34,Premium,26.2,,401.62,8,0.637,Mumbai,Maharashtra,MUM-Z5,MUM-DS13,2026-06-26,Friday,False,19,Evening,30.1,0.0,69.4,Clear/Cloudy,,0,0,P0114,Toothpaste Large,LocalBrand,Personal Care,Toothpaste,Large,90,51.7,80.16,90,3.38,32,0.276,55.46,Emerging,Snacks,29,147,2,0,6,0,51,1,5,19,2.53,11.04,Stable,9,4,18,3.42,30,Low,0,14.24,85.08,73.52,9.03,5,5,,1,4.01,28.46,1,1,80.16,76.15,28.46,24.45,-17.01,1,11.26,NO PROMOTION,High_Demand
C00226,35-44,Occasional,92.7,Platinum,865.25,5,0.568,Kochi,Kerala,KOC-Z1,KOC-DS5,2026-07-27,Monday,False,9,Morning,27.8,0.0,60.1,Clear/Cloudy,,0,0,P0059,Nuts Medium,NatureBest,Snacks,Nuts,Medium,250,131.86,223.49,1,3.89,116,0.298,60.97,Emerging,Snacks,33,151,2,0,2,1,54,4,30,128,4.89,-60.96,Declining,19,4,49,3.81,0,Critical,1,15.82,218.76,243.39,2.16,0,5,,1,11.17,91.63,4,5,893.96,1061.6,366.52,402.3,9.46,5,77.6,CLEARANCE,Declining_Product
C08761,18-24,Occasional,47.6,Gold,629.24,2,0.709,Delhi,Delhi,DEL-Z5,DEL-DS11,2026-04-14,Tuesday,False,16,Evening,36.1,6.3,69.4,Rain,,0,0,P0048,Biscuits Large,QuickFresh,Snacks,Biscuits,Large,55,40.79,53.75,30,3.28,50,0.294,57.62,Normal,,30,150,2,2,1,1,60,2,13,55,2.34,1.23,Stable,5,3,24,2.05,10,Low,1,18.24,57.64,59.96,-6.75,10,10,% Off,0,5.38,12.96,2,3,107.5,145.11,25.92,22.74,-15.53,3,9.7,NO PROMOTION,Festival_Surge
C09488,25-34,High_Value,63.0,Silver,728.1,6,0.57,Lucknow,Uttar Pradesh,LUC-Z7,LUC-DS4,2026-06-29,Monday,False,3,Night,25.5,0.0,61.9,Clear/Cloudy,,0,0,P0162,Baby Wipes Large,NatureBest,Baby Care,Baby Wipes,Large,110,66.71,99.19,90,4.18,9,0.218,47.18,Normal,,29,110,2,1,4,0,24,0,0,0,0.28,0.0,Stable,2,2,7,5.26,84,Low,1,0.0,92.38,99.23,7.37,15,0,,0,0.0,32.48,0,0,0.0,0.0,0.0,0.0,-100.0,0,4.82,NO PROMOTION,Normal
C12512,25-34,Deal_Seeker,33.3,Silver,590.77,3,0.233,Mumbai,Maharashtra,MUM-Z2,MUM-DS11,2026-07-22,Wednesday,False,4,Night,29.1,0.0,52.7,Clear/Cloudy,,0,0,P0021,Cereal Large,ValueMart,Dairy & Breakfast,Cereal,Large,55,40.92,47.0,180,3.21,6,0.307,52.2,Normal,,33,130,1,0,3,0,117,1,5,23,1.59,-6.04,Stable,4,2,16,7.69,51,Low,0,88.29,46.12,47.86,1.91,25,0,,1,0.0,6.08,1,1,47.0,47.0,6.08,6.08,-14.12,1,17.37,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C08094,35-44,Regular,8.0,Gold,249.35,3,0.499,Ahmedabad,Gujarat,AHM-Z1,AHM-DS13,2026-05-23,Saturday,True,11,Afternoon,23.8,72.1,98.0,Storm,,0,0,P0027,Soft Drinks Large,LocalBrand,Beverages,Soft Drinks,Large,400,226.39,346.88,3,2.17,66,0.631,51.25,Emerging,Beverages,30,112,1,0,2,1,54,2,22,85,3.87,10.55,Stable,24,5,25,6.05,1,Critical,0,9.56,319.87,314.72,10.22,15,0,Clearance,1,0.0,120.49,3,3,1040.64,1040.64,361.47,361.47,-0.28,3,47.0,CLEARANCE,Bad_Product_Signal
C12950,35-44,Regular,53.6,,586.48,7,0.54,Visakhapatnam,Andhra Pradesh,VIS-Z8,VIS-DS6,2026-05-15,Friday,False,0,Night,19.2,7.8,74.0,Rain,,0,0,P0107,Shampoo Medium,UrbanBasket,Personal Care,Shampoo,Medium,75,54.32,73.1,180,3.07,9,0.397,52.42,Normal,,28,136,0,0,5,1,24,0,0,0,0.42,0.0,Stable,1,2,7,1.92,9,Low,1,0.0,65.85,81.31,11.01,0,0,,1,0.0,18.78,0,0,0.0,0.0,0.0,0.0,-100.0,0,9.0,REVIEW PRODUCT QUALITY,Normal
C10737,45-54,Regular,43.7,,499.66,6,0.336,Delhi,Delhi,DEL-Z8,DEL-DS13,2026-06-13,Saturday,True,1,Night,31.3,19.2,80.4,Rain,,0,0,P0148,Frozen Snacks Small,DailyBasket,Instant & Ready Food,Frozen Snacks,Small,160,98.92,158.21,15,3.52,28,0.303,50.35,Normal,,26,124,1,1,6,0,55,1,3,8,2.01,44.16,Growing,5,2,10,2.37,2,High,0,10.34,162.99,158.47,-0.16,20,5,Clearance,1,7.91,59.29,0,0,0.0,0.0,0.0,0.0,-100.0,0,33.33,CLEARANCE,Normal
C06968,45-54,Regular,43.9,Silver,578.46,6,0.88,Ahmedabad,Gujarat,AHM-Z7,AHM-DS3,2026-05-14,Thursday,False,19,Evening,27.3,10.6,64.7,Rain,,0,0,P0064,Apple Small,QuickFresh,Fruits & Vegetables,Apple,Small,250,161.43,211.52,30,3.81,11,0.275,51.41,Emerging,Collectible Toy,38,131,8,5,7,1,39,0,0,0,1.71,0.0,Stable,30,2,17,8.29,0,Low,0,0.0,191.48,231.13,10.47,10,15,,1,31.73,50.09,0,0,0.0,0.0,0.0,0.0,-100.0,0,34.38,CLEARANCE,Near_Expiry
C09029,55+,Premium,10.0,,314.39,0,0.633,Hyderabad,Telangana,HYD-Z3,HYD-DS4,2026-04-30,Thursday,False,20,Late Evening,22.4,0.0,38.4,Clear/Cloudy,Ugadi,1,0,P0154,Diapers Small,PremiumSelect,Baby Care,Diapers,Small,35,23.25,29.43,60,2.7,68,0.5,47.28,Normal,,20,91,0,0,3,1,26,3,23,91,3.07,8.05,Stable,20,4,25,6.31,27,Low,1,8.06,32.05,30.14,-2.36,15,0,Clearance,1,0.0,6.18,3,3,88.29,88.29,18.54,18.54,-5.12,3,12.5,REVIEW PRODUCT QUALITY,Low_Demand
C08905,35-44,Deal_Seeker,55.2,Platinum,598.98,7,0.621,Ahmedabad,Gujarat,AHM-Z3,AHM-DS11,2026-04-28,Tuesday,False,21,Late Evening,29.3,0.0,48.2,Clear/Cloudy,,0,1,P0071,Onion Medium,UrbanBasket,Fruits & Vegetables,Onion,Medium,65,34.15,63.59,7,3.81,17,0.298,61.27,Normal,,37,154,6,2,5,1,54,2,29,121,5.42,-61.45,Declining,32,4,52,5.8,5,Medium,0,17.46,62.14,57.86,9.9,5,10,% Off,1,6.36,29.44,4,5,254.36,286.15,117.76,115.4,-2.83,5,24.47,NO PROMOTION,Declining_Product
C05855,35-44,Budget,67.9,,686.42,6,0.764,Indore,Madhya Pradesh,IND-Z2,IND-DS12,2026-07-25,Saturday,True,16,Evening,30.6,0.0,60.6,Clear/Cloudy,Sankranti,1,0,P0105,Spices Large,UrbanBasket,Staples,Spices,Large,45,24.12,38.4,365,3.48,26,0.277,49.16,Normal,,28,116,2,0,5,1,22,1,6,18,1.71,36.73,Growing,7,2,17,3.87,58,Low,0,10.33,41.35,39.03,-1.61,20,5,BOGO,0,1.92,14.28,1,1,38.4,36.48,14.28,12.36,-19.11,1,8.19,NO PROMOTION,Overstock
C02474,35-44,Occasional,22.3,Silver,410.65,6,0.541,Delhi,Delhi,DEL-Z7,DEL-DS3,2026-04-08,Wednesday,False,22,Late Evening,34.5,0.0,43.9,Clear/Cloudy,,0,0,P0084,Leafy Greens Large,UrbanBasket,Fruits & Vegetables,Leafy Greens,Large,90,70.22,76.32,365,3.29,57,0.28,55.1,Normal,,35,145,5,3,0,0,114,1,3,20,3.36,-31.06,Declining,8,3,37,2.31,131,Low,0,4.38,68.24,70.19,11.84,10,5,,1,3.82,6.1,0,0,0.0,0.0,0.0,0.0,-100.0,0,32.06,COMPETITIVE PRICE OFFER,Weekend_Surge
C05451,25-34,Regular,36.3,Gold,458.39,12,0.352,Vijayawada,Andhra Pradesh,VIJ-Z3,VIJ-DS9,2026-04-20,Monday,False,9,Morning,27.6,0.0,53.7,Clear/Cloudy,,0,0,P0089,Wheat Flour Medium,UrbanBasket,Staples,Wheat Flour,Medium,160,122.4,145.2,60,3.96,5,0.199,51.52,Normal,,30,117,7,5,4,0,74,2,14,68,5.13,-11.27,Stable,51,8,26,9.75,33,Low,0,1.94,131.27,154.62,10.61,5,20,Clearance,1,29.04,22.8,2,3,290.4,348.48,45.6,-18.72,-140.17,3,41.69,COMPETITIVE PRICE OFFER,Festival_Surge
C01543,25-34,Budget,27.0,,448.8,0,0.264,Kolkata,West Bengal,KOL-Z8,KOL-DS7,2026-06-29,Monday,False,7,Morning,21.9,0.0,44.2,Clear/Cloudy,,0,0,P0097,Salt Small,DailyBasket,Staples,Salt,Small,400,318.52,392.82,90,3.35,75,0.347,48.79,Normal,,26,118,3,1,1,1,28,0,0,0,1.32,0.0,Stable,13,2,11,9.15,36,Low,0,3.01,378.97,379.61,3.65,20,0,Coupon,1,0.0,74.3,0,0,0.0,0.0,0.0,0.0,-100.0,0,27.89,NO PROMOTION,Normal
C10503,45-54,Occasional,64.2,Gold,668.49,7,0.884,Delhi,Delhi,DEL-Z3,DEL-DS9,2026-05-02,Saturday,True,17,Evening,30.9,0.0,54.6,Clear/Cloudy,Sankranti,1,0,P0052,Chocolate Small,DailyBasket,Snacks,Chocolate,Small,300,191.78,262.69,365,3.44,31,0.297,53.67,Normal,,38,133,6,5,9,0,75,1,11,43,3.24,9.01,Stable,21,6,22,6.29,280,Low,0,12.67,242.44,255.97,8.35,0,0,% Off,1,0.0,70.91,2,2,525.38,525.38,141.82,141.82,-0.7,2,14.25,NO PROMOTION,Normal
C10591,18-24,Deal_Seeker,1.5,Silver,310.74,2,0.41,Bhubaneswar,Odisha,BHU-Z2,BHU-DS11,2026-07-28,Tuesday,False,6,Morning,26.4,0.0,56.1,Clear/Cloudy,,0,0,P0086,Rice Medium,NatureBest,Staples,Rice,Medium,65,38.63,53.53,2,3.48,4,0.241,43.92,Normal,,24,87,2,1,3,0,63,1,6,32,2.27,-17.96,Stable,5,4,19,2.11,1,Critical,1,17.03,58.63,60.33,-8.7,5,25,% Off,1,13.38,14.9,1,2,53.53,80.3,14.9,3.04,-80.88,2,48.98,CLEARANCE,Normal
C10063,25-34,Budget,84.6,Gold,797.73,6,0.765,Chennai,Tamil Nadu,CHE-Z8,CHE-DS14,2026-04-03,Friday,False,6,Morning,35.9,0.0,57.4,Hot,,0,0,P0083,Leafy Greens Medium,DailyBasket,Fruits & Vegetables,Leafy Greens,Medium,45,32.2,42.23,5,3.97,13,0.198,46.07,Normal,,33,100,8,3,6,1,12,1,5,21,2.19,1.79,Stable,6,2,12,2.62,4,Medium,0,6.96,44.9,45.27,-5.95,10,20,% Off,0,8.45,10.03,1,2,42.23,67.56,10.03,3.16,-71.35,2,20.0,NO PROMOTION,Normal
C13640,45-54,Regular,34.4,Silver,527.95,5,0.694,Mumbai,Maharashtra,MUM-Z6,MUM-DS2,2026-07-26,Sunday,True,20,Late Evening,31.5,0.0,49.5,Clear/Cloudy,,0,0,P0074,Potato Medium,DailyBasket,Fruits & Vegetables,Potato,Medium,130,98.68,109.12,365,3.3,5,0.214,69.22,Normal,,39,202,3,3,3,1,46,2,23,81,3.27,20.92,Stable,9,4,29,2.67,59,Low,1,21.93,111.01,104.58,4.34,0,10,Clearance,0,10.91,10.44,3,4,327.36,392.84,31.32,-1.88,-105.82,4,5.67,NO PROMOTION,Normal
C04366,35-44,Premium,9.9,Platinum,343.29,1,0.331,Hyderabad,Telangana,HYD-Z5,HYD-DS8,2026-06-26,Friday,False,18,Evening,30.6,0.0,44.9,Clear/Cloudy,,0,0,P0066,Apple Large,PremiumSelect,Fruits & Vegetables,Apple,Large,200,139.76,183.59,365,2.52,41,0.446,59.73,Normal,,31,156,1,0,0,0,88,3,17,76,3.34,-3.98,Stable,15,4,33,4.36,189,Low,1,9.28,175.91,200.57,4.37,15,20,,0,36.72,43.83,2,3,367.18,440.61,87.66,21.33,-75.94,3,12.36,REVIEW PRODUCT QUALITY,Weekend_Surge
C04911,35-44,Regular,21.0,Silver,377.93,6,0.845,Lucknow,Uttar Pradesh,LUC-Z1,LUC-DS11,2026-05-18,Monday,False,6,Morning,23.2,0.0,55.3,Clear/Cloudy,,0,1,P0019,Cereal Small,UrbanBasket,Dairy & Breakfast,Cereal,Small,45,28.44,43.95,30,3.49,38,0.289,48.4,Emerging,Beauty,38,115,1,0,4,0,77,1,1,5,1.56,-8.93,Stable,7,3,9,4.22,5,Medium,0,0.52,40.66,39.71,10.68,0,0,,1,0.0,15.51,0,0,0.0,0.0,0.0,0.0,-100.0,0,30.13,COMPETITIVE PRICE OFFER,Normal
C12493,45-54,Budget,13.5,,384.64,1,0.512,Pune,Maharashtra,PUN-Z3,PUN-DS14,2026-04-19,Sunday,True,8,Morning,29.8,0.0,74.8,Clear/Cloudy,,0,0,P0066,Apple Large,PremiumSelect,Fruits & Vegetables,Apple,Large,200,139.76,164.41,365,2.82,9,0.43,61.85,Viral,Beauty,35,168,2,1,3,1,38,3,16,69,4.63,-0.6,Stable,14,8,32,2.96,271,Low,1,17.9,171.83,178.45,-4.32,0,0,% Off,0,0.0,24.65,2,2,328.82,328.82,49.3,49.3,-1.99,2,9.89,REVIEW PRODUCT QUALITY,Festival_Surge
C09066,35-44,Deal_Seeker,42.8,Gold,516.83,7,0.348,Gurugram,Haryana,GUR-Z6,GUR-DS1,2026-05-20,Wednesday,False,4,Night,23.1,0.0,47.5,Clear/Cloudy,,0,0,P0160,Baby Wipes Small,UrbanBasket,Baby Care,Baby Wipes,Small,25,17.0,21.73,60,3.32,68,0.267,42.63,Normal,,19,81,1,1,2,1,19,1,6,30,3.1,-12.99,Stable,4,5,37,5.94,53,Low,0,96.3,21.74,22.88,-0.05,5,15,,0,3.26,4.73,1,1,21.73,18.47,4.73,1.47,-74.35,1,26.79,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C01217,18-24,Regular,73.4,Gold,764.34,4,0.577,Mumbai,Maharashtra,MUM-Z3,MUM-DS10,2026-06-19,Friday,False,19,Evening,29.6,0.0,46.2,Clear/Cloudy,,0,0,P0047,Biscuits Medium,LocalBrand,Snacks,Biscuits,Medium,200,146.92,197.91,180,4.08,17,0.18,44.5,Declining,,31,92,3,1,2,1,37,1,5,22,2.79,-2.29,Stable,4,2,28,1.38,161,Low,1,13.93,213.02,220.31,-7.09,0,5,,0,9.9,50.99,1,1,197.91,188.01,50.99,41.09,-20.97,1,5.58,NO PROMOTION,Festival_Surge
C02599,55+,Budget,51.0,Silver,574.46,4,0.311,Bengaluru,Karnataka,BEN-Z5,BEN-DS14,2026-05-26,Tuesday,False,5,Night,28.3,0.0,63.2,Clear/Cloudy,,0,0,P0059,Nuts Medium,NatureBest,Snacks,Nuts,Medium,250,131.86,238.33,1,3.27,113,0.457,63.77,Normal,,38,185,2,2,1,1,30,2,8,34,3.12,0.77,Stable,26,5,16,4.04,0,Critical,0,9.57,229.4,234.13,3.89,15,5,,1,11.92,106.47,1,1,238.33,226.41,106.47,94.55,-12.02,1,83.0,CLEARANCE,Near_Expiry
C02515,25-34,High_Value,65.3,Platinum,745.65,7,0.573,Mumbai,Maharashtra,MUM-Z3,MUM-DS12,2026-07-16,Thursday,False,5,Night,28.0,0.0,54.3,Clear/Cloudy,Eid,1,0,P0030,Juice Large,LocalBrand,Beverages,Juice,Large,35,27.38,30.63,30,3.41,27,0.346,48.98,Normal,,35,105,3,3,5,1,21,2,16,65,3.07,5.25,Stable,18,4,29,5.68,27,Low,0,6.88,32.39,29.03,5.51,0,20,,0,6.13,3.25,2,3,61.26,73.5,6.5,-8.64,-215.2,3,14.5,NO PROMOTION,Normal
C05077,35-44,Budget,20.2,,487.22,3,0.306,Mumbai,Maharashtra,MUM-Z7,MUM-DS8,2026-05-31,Sunday,True,13,Afternoon,23.9,0.0,55.0,Clear/Cloudy,,0,0,P0043,Chips Small,NatureBest,Snacks,Chips,Small,55,40.06,50.1,15,2.78,24,0.418,55.54,Normal,,33,132,2,1,2,1,24,4,23,91,4.35,-45.99,Declining,38,4,40,8.54,0,Critical,0,7.42,53.87,50.7,-1.18,0,5,% Off,1,2.5,10.04,3,3,150.3,142.8,30.12,22.62,-27.31,3,89.0,CLEARANCE,Declining_Product
C07017,18-24,Budget,41.6,,537.58,5,0.801,Bhubaneswar,Odisha,BHU-Z8,BHU-DS6,2026-04-07,Tuesday,False,9,Morning,32.0,0.0,47.9,Clear/Cloudy,,0,0,P0004,Curd Small,LocalBrand,Dairy & Breakfast,Curd,Small,35,23.61,32.33,365,3.96,9,0.215,58.83,Normal,,35,159,4,2,3,0,86,2,12,41,3.22,23.7,Stable,6,2,38,8.13,339,Low,0,82.04,29.27,35.77,10.45,20,5,,1,1.62,8.72,2,2,64.66,61.42,17.44,14.2,-22.99,2,18.21,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C08425,25-34,Deal_Seeker,28.8,Platinum,476.45,1,0.407,Lucknow,Uttar Pradesh,LUC-Z1,LUC-DS12,2026-04-29,Wednesday,False,5,Night,23.8,35.4,98.0,Storm,,0,0,P0033,Water Large,FreshChoice,Beverages,Water,Large,75,56.49,62.87,15,3.22,12,0.322,46.04,Normal,,28,96,0,0,0,0,78,1,7,39,3.91,-21.43,Stable,4,5,45,5.74,4,Medium,0,78.23,61.57,57.44,9.45,15,10,Coupon,1,6.29,6.38,1,1,62.87,56.58,6.38,0.09,-98.78,1,47.72,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C00357,35-44,Regular,44.0,,596.36,4,0.482,Bengaluru,Karnataka,BEN-Z6,BEN-DS7,2026-07-26,Sunday,True,20,Late Evening,30.8,0.0,61.1,Clear/Cloudy,,0,0,P0141,Noodles Large,QuickFresh,Instant & Ready Food,Noodles,Large,65,39.0,54.23,30,3.77,52,0.233,56.46,Normal,,31,146,2,0,1,1,37,2,11,47,3.23,0.29,Stable,18,5,35,5.41,19,Low,0,11.04,51.71,58.59,4.87,10,30,Bundle,0,16.27,15.23,2,4,108.46,151.84,30.46,-4.16,-113.22,4,15.5,NO PROMOTION,Festival_Surge
C12654,25-34,Occasional,78.3,Gold,775.75,3,0.414,Chennai,Tamil Nadu,CHE-Z5,CHE-DS14,2026-07-09,Thursday,False,5,Night,36.7,8.0,66.9,Rain,,0,0,P0066,Apple Large,PremiumSelect,Fruits & Vegetables,Apple,Large,200,139.76,186.54,365,3.6,9,0.262,58.51,Normal,,37,160,5,3,3,1,6,1,8,29,2.15,16.52,Stable,11,2,17,4.89,248,Low,0,19.23,188.1,184.98,0.84,20,0,% Off,0,0.0,46.78,1,1,186.54,186.54,46.78,46.78,-2.09,1,11.28,NO PROMOTION,Normal
C12403,45-54,Occasional,43.5,Silver,566.83,4,0.284,Delhi,Delhi,DEL-Z4,DEL-DS6,2026-07-06,Monday,False,9,Morning,35.0,0.0,61.6,Clear/Cloudy,Sankranti,1,0,P0108,Shampoo Large,NatureBest,Personal Care,Shampoo,Large,90,57.43,78.36,5,3.25,111,0.305,44.94,Normal,,26,88,4,1,5,1,49,3,13,51,2.3,8.73,Stable,20,4,22,4.17,2,High,1,19.79,79.74,71.05,10.29,10,10,Clearance,1,7.84,20.93,2,2,156.72,141.04,41.86,26.18,-38.92,2,24.17,CLEARANCE,Near_Expiry
C12340,25-34,Occasional,82.3,Silver,858.06,5,0.807,Mumbai,Maharashtra,MUM-Z5,MUM-DS3,2026-06-17,Wednesday,False,16,Evening,33.6,0.0,51.4,Clear/Cloudy,Holi,1,0,P0106,Shampoo Small,UrbanBasket,Personal Care,Shampoo,Small,400,278.94,348.18,5,3.63,74,0.295,47.98,Normal,,28,114,3,3,0,0,56,0,0,0,2.21,0.0,Stable,10,2,19,4.33,2,High,0,0.0,340.35,331.47,5.04,15,15,,1,52.23,69.24,0,0,0.0,0.0,0.0,0.0,-100.0,0,43.33,CLEARANCE,Normal
C11337,45-54,Regular,41.0,Gold,570.35,2,0.91,Mumbai,Maharashtra,MUM-Z8,MUM-DS14,2026-05-29,Friday,False,1,Night,27.5,0.0,59.6,Clear/Cloudy,,0,0,P0054,Chocolate Large,LocalBrand,Snacks,Chocolate,Large,90,59.99,75.92,365,3.28,48,0.309,43.98,Normal,,29,89,4,1,1,0,71,2,6,24,1.48,6.35,Stable,6,2,11,1.9,1,Low,1,14.15,83.93,70.35,7.92,10,0,% Off,0,0.0,15.93,1,1,75.92,75.92,15.93,15.93,-5.91,1,3.39,CLEARANCE,Near_Expiry
C00004,45-54,High_Value,21.0,,432.9,2,0.428,Hyderabad,Telangana,HYD-Z3,HYD-DS11,2026-06-24,Wednesday,False,10,Morning,29.1,0.0,68.6,Clear/Cloudy,Ganesh Chaturthi,1,0,P0016,Cheese Small,UrbanBasket,Dairy & Breakfast,Cheese,Small,160,98.36,156.96,5,3.29,426,0.347,52.59,Emerging,Beverages,36,130,2,1,1,1,7,1,8,32,1.39,6.53,Stable,6,2,14,4.03,1,Critical,1,26.67,167.04,154.14,1.83,0,5,% Off,1,7.85,58.6,1,1,156.96,149.11,58.6,50.75,-14.85,1,41.0,CLEARANCE,Festival_Surge
C05209,55+,Regular,47.1,Silver,459.7,3,0.3,Jaipur,Rajasthan,JAI-Z5,JAI-DS13,2026-06-17,Wednesday,False,16,Evening,33.6,0.0,63.8,Clear/Cloudy,,0,0,P0129,Dishwash Large,ValueMart,Home Care,Dishwash,Large,250,203.47,211.54,60,3.12,30,0.36,54.4,Normal,,31,127,2,1,5,1,30,2,19,88,5.81,-7.22,Stable,28,9,42,4.74,47,Low,0,21.43,189.17,216.22,11.83,5,20,% Off,1,42.31,8.07,3,5,634.62,846.15,24.21,-171.2,-779.1,5,19.07,REVIEW PRODUCT QUALITY,Weekend_Surge
C04978,18-24,Regular,64.1,Silver,728.4,3,0.509,Jaipur,Rajasthan,JAI-Z5,JAI-DS1,2026-04-10,Friday,False,23,Late Evening,31.7,0.0,62.8,Clear/Cloudy,,0,0,P0035,Energy Drink Medium,QuickFresh,Beverages,Energy Drink,Medium,90,60.32,78.6,180,3.75,133,0.24,54.03,Normal,,34,144,4,3,2,1,27,0,0,0,0.31,0.0,Stable,2,2,7,4.88,34,Low,1,2.34,82.55,84.2,-4.78,20,10,% Off,0,7.86,18.28,0,0,0.0,0.0,0.0,0.0,-100.0,0,6.0,NO PROMOTION,Normal
C01319,35-44,High_Value,97.4,Gold,954.23,4,0.565,Bengaluru,Karnataka,BEN-Z1,BEN-DS9,2026-06-09,Tuesday,False,5,Night,30.4,0.0,65.3,Clear/Cloudy,,0,1,P0031,Water Small,LocalBrand,Beverages,Water,Small,65,37.63,63.61,180,3.72,53,0.24,52.99,Normal,,34,114,8,3,5,0,115,3,34,116,4.48,24.97,Stable,35,3,41,7.64,69,Low,0,12.13,65.81,64.75,-1.76,15,10,,1,6.36,25.98,5,6,318.05,343.5,129.9,117.72,-10.07,6,12.67,NO PROMOTION,Normal
C08164,35-44,High_Value,41.0,Silver,472.13,5,0.799,Kolkata,West Bengal,KOL-Z6,KOL-DS6,2026-05-09,Saturday,True,5,Night,18.8,0.0,61.6,Cold,Onam,1,0,P0132,Floor Cleaner Large,ValueMart,Home Care,Floor Cleaner,Large,25,17.82,23.8,365,2.77,119,0.377,50.6,Emerging,Collectible Toy,26,127,1,0,6,1,13,0,0,0,1.96,0.0,Stable,7,2,21,3.4,304,Low,0,7.82,26.11,23.33,2.01,20,5,% Off,0,1.19,5.98,0,0,0.0,0.0,0.0,0.0,-100.0,0,14.23,REVIEW PRODUCT QUALITY,Normal
C05077,35-44,Budget,20.2,,487.22,3,0.306,Mumbai,Maharashtra,MUM-Z5,MUM-DS8,2026-04-25,Saturday,True,15,Afternoon,29.6,14.2,67.8,Rain,,0,0,P0102,Cooking Oil Large,DailyBasket,Staples,Cooking Oil,Large,130,68.42,124.74,30,2.89,60,0.401,53.01,Normal,,28,131,1,0,1,1,42,1,6,37,3.94,-28.21,Declining,26,3,44,6.44,26,Low,0,10.97,115.34,119.85,8.15,0,15,Bundle,1,18.71,56.32,1,1,124.74,106.03,56.32,37.61,-34.39,1,42.7,REVIEW PRODUCT QUALITY,Normal
C08498,25-34,Premium,47.9,Gold,640.77,1,0.555,Chennai,Tamil Nadu,CHE-Z5,CHE-DS4,2026-05-02,Saturday,True,18,Evening,28.7,0.0,51.9,Clear/Cloudy,,0,0,P0057,Popcorn Large,ValueMart,Snacks,Popcorn,Large,200,121.19,186.67,60,2.94,55,0.37,49.01,Normal,,32,115,4,1,2,0,41,2,4,19,2.92,-8.44,Stable,30,4,20,9.93,36,Low,0,12.21,202.15,194.65,-4.1,10,0,,1,0.0,65.48,1,1,186.67,186.67,65.48,65.48,-1.5,1,36.11,REVIEW PRODUCT QUALITY,Normal
